confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,suspectedCount,suspectedCountIncr,provinceName
1219,42,241,60,977,-18,20200211,1,0,0,广东省
1241,22,284,43,955,-22,20200212,2,0,0,广东省
1261,20,332,48,927,-28,20200213,2,0,0,广东省
1294,33,386,54,906,-21,20200214,2,0,0,广东省
1316,22,436,50,878,-28,20200215,2,0,0,广东省
1322,6,473,37,845,-33,20200216,4,0,0,广东省
1328,6,530,57,794,-51,20200217,4,0,0,广东省
1331,3,571,41,755,-39,20200218,5,0,0,广东省
1332,1,619,48,708,-47,20200219,5,0,0,广东省
1333,1,664,45,664,-44,20200220,5,0,0,广东省
1339,6,720,56,614,-50,20200221,5,0,0,广东省
1342,3,740,20,596,-18,20200222,6,0,0,广东省
1345,3,772,32,567,-29,20200223,6,0,0,广东省
1347,2,805,33,535,-32,20200224,7,0,0,广东省
1347,0,841,36,499,-36,20200225,7,0,0,广东省
1347,0,873,32,467,-32,20200226,7,0,0,广东省
1348,1,919,46,422,-45,20200227,7,0,0,广东省
1349,1,972,53,370,-52,20200228,7,0,0,广东省
1349,0,1009,37,333,-37,20200229,7,0,0,广东省
1350,1,1034,25,309,-24,20200301,7,0,0,广东省
1350,0,1081,47,262,-47,20200302,7,0,0,广东省
1350,0,1129,48,214,-48,20200303,7,0,0,广东省
1350,0,1159,30,184,-30,20200304,7,0,0,广东省
1351,1,1209,50,135,-49,20200305,7,0,0,广东省
1352,1,1233,24,112,-23,20200306,7,0,0,广东省
1352,0,1250,17,95,-17,20200307,7,0,0,广东省
1352,0,1260,10,84,-11,20200308,8,0,0,广东省
1353,1,1270,10,75,-9,20200309,8,0,0,广东省
1353,0,1282,12,63,-12,20200310,8,0,0,广东省
1356,3,1288,6,60,-3,20200311,8,0,0,广东省
1356,0,1296,8,52,-8,20200312,8,0,0,广东省
1356,0,1299,3,49,-3,20200313,8,0,0,广东省
1357,1,1303,4,46,-3,20200314,8,0,0,广东省
1361,4,1306,3,47,1,20200315,8,0,0,广东省
1364,3,1307,1,49,2,20200316,8,0,0,广东省
1369,5,1312,5,49,0,20200317,8,0,0,广东省
1378,9,1318,6,52,3,20200318,8,0,0,广东省
1392,14,1322,4,62,10,20200319,8,0,0,广东省
1399,7,1325,3,66,4,20200320,8,0,0,广东省
1407,8,1329,4,70,4,20200321,8,0,0,广东省
1413,6,1332,3,73,3,20200322,8,0,0,广东省
1428,15,1333,1,87,14,20200323,8,0,0,广东省
1433,5,1334,1,91,4,20200324,8,5,5,广东省
1444,11,1336,2,100,9,20200325,8,5,0,广东省
1456,12,1337,1,111,11,20200326,8,5,0,广东省
1467,11,1341,4,118,7,20200327,8,5,0,广东省
1475,8,1349,8,118,0,20200328,8,10,5,广东省
1484,9,1351,2,125,7,20200329,8,10,0,广东省
1490,6,1353,2,129,4,20200330,8,10,0,广东省
1501,11,1357,4,136,7,20200331,8,10,0,广东省
1507,6,1365,8,134,-2,20200401,8,10,0,广东省
1514,7,1368,3,138,4,20200402,8,0,-10,广东省
1516,2,1378,10,130,-8,20200403,8,0,0,广东省
1524,8,1387,9,129,-1,20200404,8,11,11,广东省
1532,8,1395,8,129,0,20200405,8,11,0,广东省
1533,1,1401,6,124,-5,20200406,8,11,0,广东省
1536,3,1411,10,117,-7,20200407,8,0,-11,广东省
1539,3,1423,12,108,-9,20200408,8,0,0,广东省
1544,5,1434,11,102,-6,20200409,8,11,11,广东省
1548,4,1437,3,103,1,20200410,8,11,0,广东省
1552,4,1443,6,101,-2,20200411,8,11,0,广东省
1555,3,1454,11,93,-8,20200412,8,11,0,广东省
1564,9,1458,4,98,5,20200413,8,11,0,广东省
1566,2,1462,4,96,-2,20200414,8,11,0,广东省
1571,5,1471,9,92,-4,20200415,8,11,0,广东省
1577,6,1475,4,94,2,20200416,8,11,0,广东省
1579,2,1482,7,89,-5,20200417,8,11,0,广东省
1580,1,1490,8,82,-7,20200418,8,11,0,广东省
1581,1,1494,4,79,-3,20200419,8,11,0,广东省
1582,1,1501,7,73,-6,20200420,8,11,0,广东省
1582,0,1511,10,63,-10,20200421,8,11,0,广东省
1584,2,1518,7,58,-5,20200422,8,11,0,广东省
1585,1,1528,10,49,-9,20200423,8,11,0,广东省
1585,0,1534,6,43,-6,20200424,8,11,0,广东省
1586,1,1542,8,36,-7,20200425,8,11,0,广东省
1587,1,1542,0,37,1,20200426,8,11,0,广东省
1587,0,1547,5,32,-5,20200427,8,11,0,广东省
1588,1,1554,7,26,-6,20200428,8,11,0,广东省
1588,0,1557,3,23,-3,20200429,8,11,0,广东省
1588,0,1565,8,15,-8,20200430,8,11,0,广东省
1588,0,1567,2,13,-2,20200501,8,11,0,广东省
1588,0,1567,0,13,0,20200502,8,11,0,广东省
1588,0,1569,2,11,-2,20200503,8,11,0,广东省
1588,0,1571,2,9,-2,20200504,8,11,0,广东省
1588,0,1575,4,5,-4,20200505,8,11,0,广东省
1589,1,1575,0,6,1,20200506,8,11,0,广东省
1589,0,1575,0,6,0,20200507,8,11,0,广东省
1589,0,1576,1,5,-1,20200508,8,11,0,广东省
1589,0,1576,0,5,0,20200509,8,11,0,广东省
1589,0,1577,1,4,-1,20200510,8,11,0,广东省
1589,0,1578,1,3,-1,20200511,8,11,0,广东省
1589,0,1578,0,3,0,20200512,8,11,0,广东省
1589,0,1579,1,2,-1,20200513,8,11,0,广东省
1589,0,1579,0,2,0,20200514,8,11,0,广东省
1589,0,1579,0,2,0,20200515,8,11,0,广东省
1590,1,1579,0,3,1,20200516,8,11,0,广东省
1590,0,1579,0,3,0,20200517,8,11,0,广东省
1590,0,1579,0,3,0,20200518,8,11,0,广东省
1590,0,1579,0,3,0,20200519,8,11,0,广东省
1591,1,1579,0,4,1,20200520,8,11,0,广东省
1591,0,1580,1,3,-1,20200521,8,11,0,广东省
1591,0,1580,0,3,0,20200522,8,11,0,广东省
1592,1,1580,0,4,1,20200523,8,11,0,广东省
1592,0,1581,1,3,-1,20200524,8,11,0,广东省
1592,0,1581,0,3,0,20200525,8,11,0,广东省
1592,0,1581,0,3,0,20200526,8,11,0,广东省
1592,0,1582,1,2,-1,20200527,8,11,0,广东省
1592,0,1582,0,2,0,20200528,8,11,0,广东省
1593,1,1583,1,2,0,20200529,8,11,0,广东省
1593,0,1583,0,2,0,20200530,8,11,0,广东省
1595,2,1583,0,4,2,20200531,8,11,0,广东省
1596,1,1583,0,5,1,20200601,8,11,0,广东省
1597,1,1583,0,6,1,20200602,8,11,0,广东省
1598,1,1583,0,7,1,20200603,8,11,0,广东省
1598,0,1584,1,6,-1,20200604,8,11,0,广东省
1601,3,1584,0,9,3,20200605,8,11,0,广东省
1602,1,1584,0,10,1,20200606,8,11,0,广东省
1602,0,1585,1,9,-1,20200607,8,11,0,广东省
1604,2,1586,1,10,1,20200608,8,11,0,广东省
1604,0,1587,1,9,-1,20200609,8,11,0,广东省
1607,3,1588,1,11,2,20200610,8,11,0,广东省
1607,0,1589,1,10,-1,20200611,8,11,0,广东省
1608,1,1590,1,10,0,20200612,8,11,0,广东省
1625,17,1590,0,27,17,20200613,8,11,0,广东省
1625,0,1590,0,27,0,20200614,8,11,0,广东省
1628,3,1592,2,28,1,20200615,8,11,0,广东省
1628,0,1593,1,27,-1,20200616,8,11,0,广东省
1628,0,1603,10,17,-10,20200617,8,11,0,广东省
1631,3,1604,1,19,2,20200618,8,11,0,广东省
1634,3,1613,9,13,-6,20200619,8,11,0,广东省
1634,0,1614,1,12,-1,20200620,8,11,0,广东省
1634,0,1614,0,12,0,20200621,8,11,0,广东省
1634,0,1619,5,7,-5,20200622,8,11,0,广东省
1634,0,1620,1,6,-1,20200623,8,11,0,广东省
1635,1,1621,1,6,0,20200624,8,11,0,广东省
1635,0,1621,0,6,0,20200625,8,11,0,广东省
1637,2,1622,1,7,1,20200626,8,11,0,广东省
1637,0,1622,0,7,0,20200627,8,11,0,广东省
1637,0,1625,3,4,-3,20200628,8,11,0,广东省
1641,4,1627,2,6,2,20200629,8,11,0,广东省
1641,0,1627,0,6,0,20200630,8,11,0,广东省
1642,1,1627,0,7,1,20200701,8,11,0,广东省
1642,0,1629,2,5,-2,20200702,8,11,0,广东省
1643,1,1629,0,6,1,20200703,8,11,0,广东省
1643,0,1631,2,4,-2,20200704,8,11,0,广东省
1643,0,1631,0,4,0,20200705,8,11,0,广东省
1644,1,1631,0,5,1,20200706,8,11,0,广东省
1645,1,1631,0,6,1,20200707,8,11,0,广东省
1647,2,1631,0,8,2,20200708,8,11,0,广东省
1647,0,1634,3,5,-3,20200709,8,11,0,广东省
1648,1,1634,0,6,1,20200710,8,11,0,广东省
1648,0,1634,0,6,0,20200711,8,11,0,广东省
1650,2,1634,0,8,2,20200712,8,11,0,广东省
1650,0,1635,1,7,-1,20200713,8,11,0,广东省
1650,0,1636,1,6,-1,20200714,8,11,0,广东省
1650,0,1636,0,6,0,20200715,8,11,0,广东省
1654,4,1636,0,10,4,20200716,8,11,0,广东省
1657,3,1636,0,13,3,20200717,8,11,0,广东省
1659,2,1636,0,15,2,20200718,8,11,0,广东省
1659,0,1637,1,14,-1,20200719,8,11,0,广东省
1659,0,1637,0,14,0,20200720,8,11,0,广东省
1662,3,1637,0,17,3,20200722,8,11,0,广东省
1669,7,1641,4,20,3,20200724,8,11,0,广东省
1672,3,1642,1,22,2,20200725,8,11,0,广东省
1672,0,1645,3,19,-3,20200726,8,11,0,广东省
1672,0,1645,0,19,0,20200727,8,11,0,广东省
1674,2,1648,3,18,-1,20200728,8,11,0,广东省
1675,1,1651,3,16,-2,20200729,8,11,0,广东省
1678,3,1653,2,17,1,20200730,8,14,3,广东省
1680,2,1653,0,19,2,20200731,8,14,0,广东省
1682,2,1654,1,20,1,20200801,8,14,0,广东省
1683,1,1657,3,18,-2,20200802,8,14,0,广东省
1687,4,1659,2,20,2,20200803,8,14,0,广东省
1687,0,1661,2,18,-2,20200804,8,14,0,广东省
1687,0,1663,2,16,-2,20200806,8,14,0,广东省
1688,1,1664,1,16,0,20200807,8,14,0,广东省
1693,5,1669,5,16,0,20200808,8,14,0,广东省
1696,3,1671,2,17,1,20200809,8,14,0,广东省
1699,3,1672,1,19,2,20200810,8,14,0,广东省
1707,8,1678,6,21,2,20200812,8,14,0,广东省
1707,0,1681,3,18,-3,20200813,8,14,0,广东省
1709,2,1683,2,18,0,20200814,8,14,0,广东省
1712,3,1684,1,20,2,20200815,8,14,0,广东省
1720,8,1684,0,28,8,20200816,8,14,0,广东省
1721,1,1687,3,26,-2,20200817,8,14,0,广东省
1725,4,1689,2,28,2,20200818,8,14,0,广东省
1725,0,1695,6,22,-6,20200820,8,14,0,广东省
1725,0,1696,1,21,-1,20200821,8,14,0,广东省
1727,2,1701,5,18,-3,20200822,8,14,0,广东省
1727,0,1701,0,18,0,20200823,8,14,0,广东省
1730,3,1702,1,20,2,20200824,8,14,0,广东省
1734,4,1704,2,22,2,20200825,8,14,0,广东省
1734,0,1706,2,20,-2,20200826,8,14,0,广东省
1735,1,1715,9,12,-8,20200827,8,14,0,广东省
1737,2,1716,1,13,1,20200828,8,14,0,广东省
1738,1,1718,2,12,-1,20200829,8,14,0,广东省
1739,1,1720,2,11,-1,20200830,8,14,0,广东省
1740,1,1721,1,11,0,20200831,8,14,0,广东省
1742,2,1721,0,13,2,20200901,8,14,0,广东省
1745,3,1722,1,15,2,20200902,8,14,0,广东省
1758,13,1722,0,28,13,20200903,8,14,0,广东省
1760,2,1723,1,29,1,20200904,8,14,0,广东省
1763,3,1727,4,28,-1,20200905,8,14,0,广东省
1767,4,1733,6,26,-2,20200906,8,14,0,广东省
1769,2,1735,2,26,0,20200907,8,14,0,广东省
1770,1,1743,8,19,-7,20200909,8,14,0,广东省
1774,4,1745,2,21,2,20200910,8,14,0,广东省
1776,2,1745,0,23,2,20200911,8,14,0,广东省
1778,2,1751,6,19,-4,20200913,8,14,0,广东省
1782,4,1755,4,19,0,20200914,8,14,0,广东省
1783,1,1757,2,18,-1,20200915,8,14,0,广东省
1797,14,1767,10,22,4,20200919,8,14,0,广东省
1800,3,1771,4,21,-1,20200920,8,14,0,广东省
1803,3,1774,3,21,0,20200921,8,14,0,广东省
1807,4,1777,3,22,1,20200922,8,14,0,广东省
1807,0,1780,3,19,-3,20200923,8,14,0,广东省
1809,2,1782,2,19,0,20200924,8,14,0,广东省
1812,3,1785,3,19,0,20200925,8,14,0,广东省
1814,2,1785,0,21,2,20200926,8,14,0,广东省
1819,5,1789,4,22,1,20200927,8,14,0,广东省
1819,0,1792,3,19,-3,20200928,8,14,0,广东省
1827,8,1796,4,23,4,20200929,8,14,0,广东省
1831,4,1800,4,23,0,20201001,8,14,0,广东省
1834,3,1803,3,23,0,20201002,8,14,0,广东省
1840,6,1804,1,28,5,20201003,8,14,0,广东省
1841,1,1806,2,27,-1,20201004,8,14,0,广东省
1846,5,1808,2,30,3,20201005,8,14,0,广东省
1848,2,1811,3,29,-1,20201006,8,14,0,广东省
1848,0,1815,4,25,-4,20201007,8,14,0,广东省
1851,3,1821,6,22,-3,20201008,8,14,0,广东省
1852,1,1822,1,22,0,20201009,8,14,0,广东省
1858,6,1823,1,27,5,20201010,8,14,0,广东省
1861,3,1823,0,30,3,20201011,8,14,0,广东省
1863,2,1825,2,30,0,20201012,8,14,0,广东省
1869,6,1826,1,35,5,20201013,8,14,0,广东省
1873,4,1829,3,36,1,20201014,8,14,0,广东省
1875,2,1831,2,36,0,20201015,8,14,0,广东省
1877,2,1832,1,37,1,20201016,8,14,0,广东省
1881,4,1836,4,37,0,20201017,8,14,0,广东省
1884,3,1840,4,36,-1,20201018,8,14,0,广东省
1889,5,1841,1,40,4,20201019,8,14,0,广东省
1892,3,1844,3,40,0,20201020,8,14,0,广东省
1895,3,1848,4,39,-1,20201021,8,14,0,广东省
1895,0,1851,3,36,-3,20201022,8,14,0,广东省
1904,9,1857,6,39,3,20201023,8,14,0,广东省
1907,3,1861,4,38,-1,20201024,8,14,0,广东省
1908,1,1865,4,35,-3,20201025,8,14,0,广东省
1909,1,1869,4,32,-3,20201026,8,14,0,广东省
1911,2,1870,1,33,1,20201027,8,14,0,广东省
1914,3,1870,0,36,3,20201028,8,14,0,广东省
1919,5,1882,12,29,-7,20201030,8,14,0,广东省
1922,3,1882,0,32,3,20201031,8,14,0,广东省
1927,5,1887,5,32,0,20201101,8,14,0,广东省
1935,8,1891,4,36,4,20201102,8,14,0,广东省
1938,3,1892,1,38,2,20201103,8,14,0,广东省
1938,0,1896,4,34,-4,20201104,8,14,0,广东省
1941,3,1899,3,34,0,20201105,8,14,0,广东省
1943,2,1902,3,33,-1,20201106,8,14,0,广东省
1949,6,1904,2,37,4,20201108,8,14,0,广东省
1955,6,1909,5,38,1,20201109,8,14,0,广东省
1955,0,1915,6,32,-6,20201110,8,14,0,广东省
1956,1,1918,3,30,-2,20201111,8,14,0,广东省
1956,0,1921,3,27,-3,20201112,8,14,0,广东省
1966,10,1922,1,36,9,20201114,8,14,0,广东省
1968,2,1923,1,37,1,20201115,8,14,0,广东省
1972,4,1930,7,34,-3,20201117,8,14,0,广东省
1973,1,1933,3,32,-2,20201118,8,14,0,广东省
1975,2,1933,0,34,2,20201119,8,14,0,广东省
1975,0,1935,2,32,-2,20201120,8,14,0,广东省
1975,0,1937,2,30,-2,20201121,8,14,0,广东省
1979,4,1939,2,32,2,20201122,8,14,0,广东省
1983,4,1940,1,35,3,20201123,8,14,0,广东省
1984,1,1941,1,35,0,20201124,8,14,0,广东省
1,1,0,0,1,1,20200123,0,0,0,内蒙古自治区
2,1,0,0,2,1,20200124,0,0,0,内蒙古自治区
5,3,0,0,5,3,20200125,0,0,0,内蒙古自治区
11,6,0,0,11,6,20200126,0,0,0,内蒙古自治区
13,2,0,0,13,2,20200127,0,0,0,内蒙古自治区
16,3,0,0,16,3,20200128,0,0,0,内蒙古自治区
18,2,0,0,18,2,20200129,0,0,0,内蒙古自治区
20,2,0,0,20,2,20200130,0,0,0,内蒙古自治区
23,3,0,0,23,3,20200131,0,0,0,内蒙古自治区
27,4,0,0,27,4,20200201,0,0,0,内蒙古自治区
34,7,0,0,34,7,20200202,0,0,0,内蒙古自治区
35,1,0,0,35,1,20200203,0,0,0,内蒙古自治区
42,7,0,0,42,7,20200204,0,0,0,内蒙古自治区
46,4,0,0,46,4,20200205,0,0,0,内蒙古自治区
50,4,0,0,50,4,20200206,0,0,0,内蒙古自治区
52,2,0,0,52,2,20200207,0,0,0,内蒙古自治区
54,2,0,0,54,2,20200208,0,0,0,内蒙古自治区
58,4,0,0,58,4,20200209,0,0,0,内蒙古自治区
58,0,5,5,53,-5,20200210,0,0,0,内蒙古自治区
60,2,5,0,55,2,20200211,0,0,0,内蒙古自治区
61,1,6,1,55,0,20200212,0,0,0,内蒙古自治区
65,4,6,0,59,4,20200213,0,0,0,内蒙古自治区
68,3,6,0,62,3,20200214,0,0,0,内蒙古自治区
70,2,7,1,63,1,20200215,0,0,0,内蒙古自治区
72,2,8,1,64,1,20200216,0,0,0,内蒙古自治区
73,1,8,0,65,1,20200217,0,0,0,内蒙古自治区
75,2,9,1,66,1,20200218,0,0,0,内蒙古自治区
75,0,11,2,64,-2,20200219,0,0,0,内蒙古自治区
75,0,16,5,59,-5,20200220,0,0,0,内蒙古自治区
75,0,22,6,53,-6,20200221,0,0,0,内蒙古自治区
75,0,26,4,49,-4,20200222,0,0,0,内蒙古自治区
75,0,30,4,45,-4,20200223,0,0,0,内蒙古自治区
75,0,34,4,41,-4,20200224,0,0,0,内蒙古自治区
75,0,35,1,40,-1,20200225,0,0,0,内蒙古自治区
75,0,38,3,37,-3,20200226,0,0,0,内蒙古自治区
75,0,43,5,32,-5,20200227,0,0,0,内蒙古自治区
75,0,46,3,29,-3,20200228,0,0,0,内蒙古自治区
75,0,51,5,24,-5,20200229,0,0,0,内蒙古自治区
75,0,52,1,23,-1,20200301,0,0,0,内蒙古自治区
75,0,54,2,20,-3,20200302,1,0,0,内蒙古自治区
75,0,59,5,15,-5,20200303,1,0,0,内蒙古自治区
75,0,63,4,11,-4,20200304,1,0,0,内蒙古自治区
75,0,65,2,9,-2,20200305,1,0,0,内蒙古自治区
75,0,65,0,9,0,20200306,1,0,0,内蒙古自治区
75,0,68,3,6,-3,20200307,1,0,0,内蒙古自治区
75,0,70,2,4,-2,20200308,1,0,0,内蒙古自治区
75,0,70,0,4,0,20200309,1,0,0,内蒙古自治区
75,0,70,0,4,0,20200310,1,0,0,内蒙古自治区
75,0,71,1,3,-1,20200311,1,0,0,内蒙古自治区
75,0,71,0,3,0,20200312,1,0,0,内蒙古自治区
75,0,71,0,3,0,20200313,1,0,0,内蒙古自治区
75,0,71,0,3,0,20200314,1,0,0,内蒙古自治区
75,0,71,0,3,0,20200315,1,0,0,内蒙古自治区
75,0,73,2,1,-2,20200316,1,0,0,内蒙古自治区
75,0,73,0,1,0,20200317,1,0,0,内蒙古自治区
75,0,74,1,0,-1,20200318,1,0,0,内蒙古自治区
75,0,74,0,0,0,20200319,1,0,0,内蒙古自治区
75,0,74,0,0,0,20200320,1,0,0,内蒙古自治区
75,0,74,0,0,0,20200321,1,0,0,内蒙古自治区
75,0,74,0,0,0,20200322,1,0,0,内蒙古自治区
75,0,74,0,0,0,20200323,1,0,0,内蒙古自治区
77,2,74,0,2,2,20200324,1,0,0,内蒙古自治区
89,12,74,0,14,12,20200325,1,0,0,内蒙古自治区
92,3,74,0,17,3,20200326,1,0,0,内蒙古自治区
94,2,74,0,19,2,20200327,1,0,0,内蒙古自治区
95,1,74,0,20,1,20200328,1,0,0,内蒙古自治区
97,2,74,0,22,2,20200329,1,0,0,内蒙古自治区
107,10,74,0,32,10,20200330,1,0,0,内蒙古自治区
111,4,74,0,36,4,20200331,1,0,0,内蒙古自治区
117,6,74,0,42,6,20200401,1,0,0,内蒙古自治区
117,0,74,0,42,0,20200402,1,0,0,内蒙古自治区
117,0,74,0,42,0,20200403,1,0,0,内蒙古自治区
117,0,74,0,42,0,20200404,1,0,0,内蒙古自治区
118,1,74,0,43,1,20200405,1,0,0,内蒙古自治区
121,3,74,0,46,3,20200406,1,0,0,内蒙古自治区
124,3,74,0,49,3,20200407,1,0,0,内蒙古自治区
126,2,79,5,46,-3,20200408,1,0,0,内蒙古自治区
128,2,79,0,48,2,20200409,1,0,0,内蒙古自治区
155,27,79,0,75,27,20200410,1,0,0,内蒙古自治区
155,0,83,4,71,-4,20200411,1,0,0,内蒙古自治区
190,35,83,0,106,35,20200412,1,34,34,内蒙古自治区
190,0,91,8,98,-8,20200413,1,34,0,内蒙古自治区
190,0,94,3,95,-3,20200414,1,34,0,内蒙古自治区
193,3,94,0,98,3,20200415,1,34,0,内蒙古自治区
193,0,103,9,89,-9,20200416,1,34,0,内蒙古自治区
193,0,104,1,88,-1,20200417,1,34,0,内蒙古自治区
193,0,104,0,88,0,20200418,1,34,0,内蒙古自治区
194,1,104,0,89,1,20200419,1,34,0,内蒙古自治区
194,0,108,4,85,-4,20200420,1,34,0,内蒙古自治区
194,0,108,0,85,0,20200421,1,34,0,内蒙古自治区
194,0,108,0,85,0,20200422,1,34,0,内蒙古自治区
194,0,108,0,85,0,20200423,1,34,0,内蒙古自治区
194,0,114,6,79,-6,20200424,1,34,0,内蒙古自治区
198,4,121,7,76,-3,20200425,1,34,0,内蒙古自治区
198,0,129,8,68,-8,20200426,1,34,0,内蒙古自治区
199,1,145,16,53,-15,20200427,1,34,0,内蒙古自治区
199,0,146,1,52,-1,20200428,1,34,0,内蒙古自治区
200,1,150,4,49,-3,20200429,1,34,0,内蒙古自治区
201,1,152,2,48,-1,20200430,1,34,0,内蒙古自治区
201,0,154,2,46,-2,20200501,1,34,0,内蒙古自治区
201,0,154,0,46,0,20200502,1,34,0,内蒙古自治区
201,0,156,2,44,-2,20200503,1,34,0,内蒙古自治区
201,0,160,4,40,-4,20200504,1,34,0,内蒙古自治区
201,0,167,7,33,-7,20200505,1,34,0,内蒙古自治区
201,0,171,4,29,-4,20200506,1,34,0,内蒙古自治区
201,0,172,1,28,-1,20200507,1,34,0,内蒙古自治区
201,0,175,3,25,-3,20200508,1,34,0,内蒙古自治区
201,0,184,9,16,-9,20200509,1,34,0,内蒙古自治区
208,7,187,3,20,4,20200510,1,34,0,内蒙古自治区
209,1,188,1,20,0,20200511,1,34,0,内蒙古自治区
209,0,190,2,18,-2,20200512,1,34,0,内蒙古自治区
209,0,190,0,18,0,20200513,1,34,0,内蒙古自治区
209,0,194,4,14,-4,20200514,1,34,0,内蒙古自治区
209,0,196,2,12,-2,20200515,1,34,0,内蒙古自治区
209,0,196,0,12,0,20200516,1,34,0,内蒙古自治区
213,4,196,0,16,4,20200517,1,34,0,内蒙古自治区
216,3,196,0,19,3,20200518,1,34,0,内蒙古自治区
217,1,196,0,20,1,20200519,1,34,0,内蒙古自治区
217,0,197,1,19,-1,20200520,1,34,0,内蒙古自治区
217,0,199,2,17,-2,20200521,1,34,0,内蒙古自治区
217,0,199,0,17,0,20200522,1,34,0,内蒙古自治区
217,0,199,0,17,0,20200523,1,34,0,内蒙古自治区
227,10,201,2,25,8,20200524,1,34,0,内蒙古自治区
232,5,204,3,27,2,20200525,1,34,0,内蒙古自治区
232,0,205,1,26,-1,20200526,1,34,0,内蒙古自治区
232,0,205,0,26,0,20200527,1,34,0,内蒙古自治区
232,0,205,0,26,0,20200528,1,34,0,内蒙古自治区
232,0,205,0,26,0,20200529,1,34,0,内蒙古自治区
232,0,206,1,25,-1,20200530,1,34,0,内蒙古自治区
235,3,207,1,27,2,20200531,1,34,0,内蒙古自治区
235,0,209,2,25,-2,20200601,1,34,0,内蒙古自治区
235,0,209,0,25,0,20200602,1,34,0,内蒙古自治区
235,0,212,3,22,-3,20200603,1,34,0,内蒙古自治区
235,0,213,1,21,-1,20200604,1,34,0,内蒙古自治区
235,0,213,0,21,0,20200605,1,34,0,内蒙古自治区
235,0,213,0,21,0,20200606,1,34,0,内蒙古自治区
235,0,218,5,16,-5,20200607,1,34,0,内蒙古自治区
235,0,226,8,8,-8,20200608,1,34,0,内蒙古自治区
237,2,230,4,6,-2,20200609,1,34,0,内蒙古自治区
237,0,230,0,6,0,20200610,1,34,0,内蒙古自治区
237,0,231,1,5,-1,20200611,1,34,0,内蒙古自治区
237,0,232,1,4,-1,20200612,1,34,0,内蒙古自治区
237,0,231,-1,5,1,20200613,1,34,0,内蒙古自治区
237,0,231,0,5,0,20200614,1,34,0,内蒙古自治区
238,1,234,3,3,-2,20200615,1,34,0,内蒙古自治区
238,0,234,0,3,0,20200616,1,34,0,内蒙古自治区
238,0,234,0,3,0,20200617,1,34,0,内蒙古自治区
238,0,234,0,3,0,20200618,1,34,0,内蒙古自治区
238,0,234,0,3,0,20200619,1,34,0,内蒙古自治区
238,0,235,1,2,-1,20200620,1,34,0,内蒙古自治区
238,0,235,0,2,0,20200621,1,34,0,内蒙古自治区
238,0,236,1,1,-1,20200622,1,34,0,内蒙古自治区
238,0,236,0,1,0,20200623,1,34,0,内蒙古自治区
238,0,236,0,1,0,20200624,1,34,0,内蒙古自治区
238,0,236,0,1,0,20200625,1,34,0,内蒙古自治区
238,0,236,0,1,0,20200626,1,34,0,内蒙古自治区
238,0,236,0,1,0,20200627,1,34,0,内蒙古自治区
238,0,237,1,0,-1,20200628,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200629,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200630,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200701,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200702,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200703,1,34,0,内蒙古自治区
238,0,237,0,0,0,20200704,1,34,0,内蒙古自治区
239,1,237,0,1,1,20200705,1,34,0,内蒙古自治区
240,1,237,0,2,1,20200706,1,34,0,内蒙古自治区
244,4,237,0,6,4,20200707,1,34,0,内蒙古自治区
244,0,237,0,6,0,20200708,1,34,0,内蒙古自治区
245,1,237,0,7,1,20200709,1,34,0,内蒙古自治区
245,0,237,0,7,0,20200710,1,34,0,内蒙古自治区
245,0,237,0,7,0,20200711,1,34,0,内蒙古自治区
249,4,237,0,11,4,20200712,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200713,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200714,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200715,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200716,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200717,1,34,0,内蒙古自治区
249,0,237,0,11,0,20200718,1,34,0,内蒙古自治区
250,1,237,0,12,1,20200719,1,34,0,内蒙古自治区
250,0,237,0,12,0,20200720,1,34,0,内蒙古自治区
250,0,241,4,8,-4,20200722,1,34,0,内蒙古自治区
251,1,241,0,9,1,20200724,1,34,0,内蒙古自治区
256,5,244,3,11,2,20200725,1,34,0,内蒙古自治区
258,2,244,0,13,2,20200726,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200727,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200728,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200729,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200730,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200731,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200801,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200802,1,34,0,内蒙古自治区
258,0,244,0,13,0,20200803,1,34,0,内蒙古自治区
258,0,247,3,10,-3,20200804,1,34,0,内蒙古自治区
258,0,247,0,10,0,20200806,1,34,0,内蒙古自治区
258,0,247,0,10,0,20200807,1,34,0,内蒙古自治区
258,0,247,0,10,0,20200808,1,34,0,内蒙古自治区
